,mes,ADM2_PCODE,n_pixels,lon,lat,precipitacion,tmin,tmax,mes_anterior,anio_anterior,vim,pred
71184,5,100,1.0,-90.5488776,14.43502924,222.91057,17.411402,25.115103,0.4241999999999999,0.5126666666666667,0.5209,0.507229289328793
71499,6,100,1.0,-90.5488776,14.43502924,476.01395,16.914328,24.234018,0.5209,0.6144,0.6269333333333332,0.6118837473843113
71814,7,100,1.0,-90.5488776,14.43502924,224.58342,16.90334,25.042704,0.6269333333333332,0.6713666666666667,0.6727333333333334,0.6750454472454972
72129,8,100,1.0,-90.5488776,14.43502924,337.37418,17.359312,23.546251,0.6727333333333334,0.6724333333333332,0.6890000000000001,0.6781861331297754
72444,9,100,1.0,-90.5488776,14.43502924,230.16753000000003,16.963982,24.82923,0.6890000000000001,0.6532666666666667,0.6856666666666666,0.7006206605408148
72759,10,100,1.0,-90.5488776,14.43502924,239.31488,17.154385,25.079712,0.6856666666666666,0.6723,0.6490666666666667,0.6891024496328365
73074,11,100,1.0,-90.5488776,14.43502924,9.898354,14.073308000000004,24.487434,0.6490666666666667,0.67,0.6116,0.6176922831926631
73389,12,100,1.0,-90.5488776,14.43502924,9.35799,14.376519,24.04836,0.6116,0.6181,0.5569333333333334,0.5494144057853212
73704,1,100,1.0,-90.5488776,14.43502924,4.5075912,13.94575,24.321722,0.5569333333333334,0.5412666666666667,0.4862333333333333,0.503812952927927
74019,2,100,1.0,-90.5488776,14.43502924,6.360456,13.945175,25.64089,0.4862333333333333,0.4705,0.4393666666666667,0.445606034367136
74334,3,100,1.0,-90.5488776,14.43502924,17.023594,15.096157,27.09265,0.4393666666666667,0.4229333333333334,0.4233333333333333,0.42503165858959463
74649,4,100,1.0,-90.5488776,14.43502924,113.446625,16.040989,27.498594,0.4233333333333333,0.4241999999999999,0.4457333333333333,0.46322015226481794
74964,5,100,1.0,-90.5488776,14.43502924,355.28854,17.027288,26.239187,0.4457333333333333,0.5209,0.5222,0.5308023184445768
75279,6,100,1.0,-90.5488776,14.43502924,493.92258,16.714457,22.878052,0.5222,0.6269333333333332,0.6190000000000001,0.6145222651558265
75594,7,100,1.0,-90.5488776,14.43502924,213.0768,16.234585,25.907705,0.6190000000000001,0.6727333333333334,0.6588666666666666,0.6629695464314906
75909,8,100,1.0,-90.5488776,14.43502924,299.09726,16.62976,25.332315,0.6588666666666666,0.6890000000000001,0.6624,0.6709356343237016
76224,9,100,1.0,-90.5488776,14.43502924,478.374,16.576057,24.323145,0.6624,0.6856666666666666,0.6519,0.6723978168195804
76539,10,100,1.0,-90.5488776,14.43502924,188.04079,16.325521,24.547598,0.6519,0.6490666666666667,0.672,0.6414533159151182
76854,11,100,1.0,-90.5488776,14.43502924,145.78473,15.741870999999998,24.251413,0.672,0.6116,0.6644666666666666,0.6582091723811601
77169,12,100,1.0,-90.5488776,14.43502924,10.174961,13.970491,22.91864,0.6644666666666666,0.5569333333333334,0.6066666666666666,0.5970794901023638
77484,1,100,1.0,-90.5488776,14.43502924,15.837652,13.84932,24.57099,0.6066666666666666,0.4862333333333333,0.5336333333333334,0.5218003650853712
77799,2,100,1.0,-90.5488776,14.43502924,3.670137200000001,14.238303,25.328074,0.5336333333333334,0.4393666666666667,0.4721666666666667,0.4683024328512632
78114,3,100,1.0,-90.5488776,14.43502924,46.006798,15.5147,26.278486,0.4721666666666667,0.4233333333333333,0.4494333333333333,0.4507301507340169
78429,4,100,1.0,-90.5488776,14.43502924,19.65018,15.488225,27.516363,0.4494333333333333,0.4457333333333333,0.4798,0.4645140022138125
78744,5,100,1.0,-90.5488776,14.43502924,139.99042,16.996338,27.835747,0.4798,0.5222,0.5557333333333333,0.5640728427718801
79059,6,100,1.0,-90.5488776,14.43502924,320.88364,17.646025,26.631392,0.5557333333333333,0.6190000000000001,0.6105666666666667,0.6399258085616634
79374,7,100,1.0,-90.5488776,14.43502924,287.40353,17.430347,25.808847,0.6105666666666667,0.6588666666666666,0.6363666666666666,0.6751523645106081
79689,8,100,1.0,-90.5488776,14.43502924,219.57806,17.702951,26.004732,0.6363666666666666,0.6624,0.6506666666666666,0.6405172969751071
80004,9,100,1.0,-90.5488776,14.43502924,293.25278,17.49218,26.613016,0.6506666666666666,0.6519,0.6763333333333333,0.6483678589834082
80319,10,100,1.0,-90.5488776,14.43502924,304.19638,17.17618,25.10272,0.6763333333333333,0.672,0.6996666666666668,0.6711021481150772
80634,11,100,1.0,-90.5488776,14.43502924,26.900576,16.117,25.077637,0.6996666666666668,0.6644666666666666,0.6749666666666667,0.6696339637980183
80949,12,100,1.0,-90.5488776,14.43502924,1.1126181,14.422686,24.521109,0.6749666666666667,0.6066666666666666,0.5920666666666667,0.6167962021262793
66145,1,101,6.0,-90.47941810000002,14.63543071,7.3133545,14.204448,23.774446,0.4883999999999999,0.4056,0.4476,0.4210332478946884
66460,2,101,6.0,-90.47941810000002,14.63543071,3.0698965,14.373239500000002,24.71788,0.4476,0.3674,0.4027666666666666,0.3982527239462329
66775,3,101,6.0,-90.47941810000002,14.63543071,0.0,15.049009,26.260149,0.4027666666666666,0.353,0.3748,0.367463940064104
67090,4,101,6.0,-90.47941810000002,14.63543071,42.328136,17.011082,27.706213,0.3748,0.392,0.3972333333333333,0.39671178198307383
67405,5,101,6.0,-90.47941810000002,14.63543071,266.77615,17.558102,26.366446,0.3972333333333333,0.4713,0.4743333333333333,0.48209298469803336
67720,6,101,6.0,-90.47941810000002,14.63543071,145.235,17.030952,24.051409,0.4743333333333333,0.5256333333333334,0.5553333333333333,0.5467155626274839
68035,7,101,6.0,-90.47941810000002,14.63543071,192.91261,16.937256,24.150827,0.5553333333333333,0.5275,0.5744,0.6284351063526329
68350,8,101,6.0,-90.47941810000002,14.63543071,195.70757,16.773506,24.656298,0.5744,0.526,0.5976666666666667,0.6205285883579514
68665,9,101,6.0,-90.47941810000002,14.63543071,340.6925,16.730171,25.200296,0.5976666666666667,0.5535666666666667,0.5938333333333333,0.6022159699143903
68980,10,101,6.0,-90.47941810000002,14.63543071,209.43454,16.504992,24.365225,0.5938333333333333,0.5579666666666667,0.5721666666666666,0.5900544183051405
69295,11,101,6.0,-90.47941810000002,14.63543071,73.286415,15.894442,23.473227,0.5721666666666666,0.5297,0.5424666666666667,0.5388724991027377
69610,12,101,6.0,-90.47941810000002,14.63543071,0.4468534,13.722151000000002,22.583633,0.5424666666666667,0.4883999999999999,0.5003000000000001,0.4843849961889597
69925,1,101,6.0,-90.47941810000002,14.63543071,4.0496616,13.940138,23.14081,0.5003000000000001,0.4476,0.4517,0.44112641335263547
70240,2,101,6.0,-90.47941810000002,14.63543071,7.42688,13.336112,23.829565,0.4517,0.4027666666666666,0.4128,0.40454749605999946
70555,3,101,6.0,-90.47941810000002,14.63543071,0.07670754,14.541818999999998,25.041275,0.4128,0.3748,0.3924666666666667,0.3825443947750019
70870,4,101,6.0,-90.47941810000002,14.63543071,48.07928999999999,16.770727,25.327036,0.3924666666666667,0.3972333333333333,0.4233,0.4229595235071994
71185,5,101,6.0,-90.47941810000002,14.63543071,188.41757,16.775759,25.52472,0.4233,0.4743333333333333,0.5115333333333333,0.4884460532391424
71500,6,101,6.0,-90.47941810000002,14.63543071,347.18948,16.65074,24.58439,0.5115333333333333,0.5553333333333333,0.5732333333333334,0.5769529257847401
71815,7,101,6.0,-90.47941810000002,14.63543071,205.79576,16.654163,24.966476,0.5732333333333334,0.5744,0.5740666666666666,0.6041456737633784
72130,8,101,6.0,-90.47941810000002,14.63543071,257.08405,17.106453,23.594599,0.5740666666666666,0.5976666666666667,0.5716333333333333,0.5922158356362749
72445,9,101,6.0,-90.47941810000002,14.63543071,128.00555,16.78034,25.08513,0.5716333333333333,0.5938333333333333,0.5649000000000001,0.5772471715314409
72760,10,101,6.0,-90.47941810000002,14.63543071,167.49234,16.878702,25.006308,0.5649000000000001,0.5721666666666666,0.5413333333333333,0.5654362346837448
73075,11,101,6.0,-90.47941810000002,14.63543071,6.119115,13.686762,23.55725,0.5413333333333333,0.5424666666666667,0.5112666666666666,0.5177223528045543
73390,12,101,6.0,-90.47941810000002,14.63543071,3.7275865,14.172492999999998,23.659174,0.5112666666666666,0.5003000000000001,0.4653666666666667,0.48217199431755603
73705,1,101,6.0,-90.47941810000002,14.63543071,1.0212519,13.536741,23.059954,0.4653666666666667,0.4517,0.4178,0.418769365661754
74020,2,101,6.0,-90.47941810000002,14.63543071,0.06367779,13.347739,24.498526,0.4178,0.4128,0.3828333333333333,0.39331100298525207
74335,3,101,6.0,-90.47941810000002,14.63543071,2.8292418,14.552808,26.491447,0.3828333333333333,0.3924666666666667,0.3696666666666666,0.36924265131818224
74650,4,101,6.0,-90.47941810000002,14.63543071,92.238235,15.495928,27.485924,0.3696666666666666,0.4233,0.391,0.4341574857433039
74965,5,101,6.0,-90.47941810000002,14.63543071,240.80829000000003,16.505259,26.578672,0.391,0.5115333333333333,0.4597333333333333,0.4886520182924303
75280,6,101,6.0,-90.47941810000002,14.63543071,402.4203,16.355291,23.16023,0.4597333333333333,0.5732333333333334,0.5302666666666667,0.5461586457443972
75595,7,101,6.0,-90.47941810000002,14.63543071,233.07773,15.881949999999998,25.628592,0.5302666666666667,0.5740666666666666,0.5603,0.5648814513254216
75910,8,101,6.0,-90.47941810000002,14.63543071,286.3637,16.484045,25.40661,0.5603,0.5716333333333333,0.5711666666666667,0.564554695556286
76225,9,101,6.0,-90.47941810000002,14.63543071,407.926,16.435438,24.708635,0.5711666666666667,0.5649000000000001,0.5797666666666667,0.5755127386045134
76540,10,101,6.0,-90.47941810000002,14.63543071,158.80803,16.084158,24.428877,0.5797666666666667,0.5413333333333333,0.5595,0.5912418415065261
76855,11,101,6.0,-90.47941810000002,14.63543071,79.99995,15.490124,23.893316,0.5595,0.5112666666666666,0.5276666666666667,0.5429075968860971
77170,12,101,6.0,-90.47941810000002,14.63543071,6.895579000000001,13.798085,22.483286,0.5276666666666667,0.4653666666666667,0.5009,0.47206896450326963
77485,1,101,6.0,-90.47941810000002,14.63543071,9.716778,13.526159,23.690145,0.5009,0.4178,0.4599666666666666,0.43574923980371727
77800,2,101,6.0,-90.47941810000002,14.63543071,2.5903192,13.834403,24.25769,0.4599666666666666,0.3828333333333333,0.4168666666666666,0.40279091335358025
78115,3,101,6.0,-90.47941810000002,14.63543071,17.204624,15.206247,26.008535,0.4168666666666666,0.3696666666666666,0.3978666666666666,0.3830714522113476
78430,4,101,6.0,-90.47941810000002,14.63543071,8.2128525,15.126267,27.603567,0.3978666666666666,0.391,0.4147,0.4114909574339504
78745,5,101,6.0,-90.47941810000002,14.63543071,191.1408,16.561344,27.91525,0.4147,0.4597333333333333,0.4761333333333333,0.49111063668769783
79060,6,101,6.0,-90.47941810000002,14.63543071,193.12762,17.40804,27.430918,0.4761333333333333,0.5302666666666667,0.5345333333333334,0.5542548775499817
79375,7,101,6.0,-90.47941810000002,14.63543071,307.48822,17.216908,25.707403,0.5345333333333334,0.5603,0.5616333333333333,0.5816620194956886
79690,8,101,6.0,-90.47941810000002,14.63543071,199.71318,17.448296,26.23739,0.5616333333333333,0.5711666666666667,0.5602,0.570952676107954
80005,9,101,6.0,-90.47941810000002,14.63543071,188.74727,17.293936,26.826513,0.5602,0.5797666666666667,0.5627666666666666,0.5665926816306
80320,10,101,6.0,-90.47941810000002,14.63543071,152.24199,17.041014,25.289894,0.5627666666666666,0.5595,0.5655666666666667,0.556244012448883
80635,11,101,6.0,-90.47941810000002,14.63543071,24.683453,15.896395,23.96506,0.5655666666666667,0.5276666666666667,0.5356666666666666,0.5253237739089078
80950,12,101,6.0,-90.47941810000002,14.63543071,1.2875295,14.361783,23.870405,0.5356666666666666,0.5009,0.4874,0.49124787027529765
66146,1,102,2.0,-90.465079,14.56439212,6.389572,12.869365,22.77254,0.6605666666666666,0.6044666666666667,0.6199666666666667,0.6047935305823681
66461,2,102,2.0,-90.465079,14.56439212,2.671531400000001,13.109344,23.701479,0.6199666666666667,0.5680333333333333,0.5870333333333333,0.5766652428966845
66776,3,102,2.0,-90.465079,14.56439212,0.0,13.782372,25.233406,0.5870333333333333,0.5544333333333333,0.5721666666666666,0.5600257191229361
67091,4,102,2.0,-90.465079,14.56439212,40.521595,15.76016,26.434458,0.5721666666666666,0.5778666666666666,0.5888666666666666,0.5884907893395998
67406,5,102,2.0,-90.465079,14.56439212,264.80652,16.368671,24.950464,0.5888666666666666,0.6295333333333333,0.6358666666666667,0.6405975260167244
67721,6,102,2.0,-90.465079,14.56439212,168.9832,15.887425,22.583048,0.6358666666666667,0.6741333333333334,0.6791999999999999,0.6904796109762628
68036,7,102,2.0,-90.465079,14.56439212,204.45619,15.759727500000002,22.772566,0.6791999999999999,0.6907666666666666,0.6913333333333332,0.7085781470417987
68351,8,102,2.0,-90.465079,14.56439212,182.68727,15.56151,23.2494,0.6913333333333332,0.7053333333333334,0.7027,0.6958012870954088
68666,9,102,2.0,-90.465079,14.56439212,374.747,15.573611,23.782295,0.7027,0.7193,0.7214333333333333,0.7083127490165355
68981,10,102,2.0,-90.465079,14.56439212,243.29744,15.307871999999998,23.072777,0.7214333333333333,0.7117,0.7233,0.7144435333929228
69296,11,102,2.0,-90.465079,14.56439212,69.97228,14.6671095,22.229334,0.7233,0.6923,0.7047333333333333,0.7050408409941084
69611,12,102,2.0,-90.465079,14.56439212,0.5105525,12.422536,21.407578,0.7047333333333333,0.6605666666666666,0.6731333333333334,0.6594187807476012
69926,1,102,2.0,-90.465079,14.56439212,5.0611973,12.592445,22.02925,0.6731333333333334,0.6199666666666667,0.6316666666666667,0.6174970773809305
70241,2,102,2.0,-90.465079,14.56439212,7.5533295,12.018527,22.759989,0.6316666666666667,0.5870333333333333,0.5972333333333334,0.5864252971750501
70556,3,102,2.0,-90.465079,14.56439212,0.06945305,13.356274,23.992975,0.5972333333333334,0.5721666666666666,0.5828,0.5714826273364403
70871,4,102,2.0,-90.465079,14.56439212,42.36726,15.635405999999998,24.04902,0.5828,0.5888666666666666,0.6107666666666667,0.603629194212102
71186,5,102,2.0,-90.465079,14.56439212,188.66335,15.654894,24.10586,0.6107666666666667,0.6358666666666667,0.6708,0.6615674844883822
71501,6,102,2.0,-90.465079,14.56439212,385.2905,15.514439,23.112654,0.6708,0.6791999999999999,0.6990666666666666,0.7136317244821918
71816,7,102,2.0,-90.465079,14.56439212,196.20851,15.466981,23.61641,0.6990666666666666,0.6913333333333332,0.7013666666666666,0.7220242396157522
72131,8,102,2.0,-90.465079,14.56439212,274.3685,15.930284,22.181128,0.7013666666666666,0.7027,0.6965666666666667,0.7091148433947768
72446,9,102,2.0,-90.465079,14.56439212,135.48615,15.599095999999998,23.686049,0.6965666666666667,0.7214333333333333,0.6992333333333334,0.70256259648334
72761,10,102,2.0,-90.465079,14.56439212,167.06154,15.676978,23.743608,0.6992333333333334,0.7233,0.6956000000000001,0.6935040273236677
73076,11,102,2.0,-90.465079,14.56439212,7.1600113,12.413618,22.444075,0.6956000000000001,0.7047333333333333,0.6768333333333333,0.6670344469323634
73391,12,102,2.0,-90.465079,14.56439212,3.7396967,12.850888,22.597336,0.6768333333333333,0.6731333333333334,0.6473666666666666,0.6335184568666025
73706,1,102,2.0,-90.465079,14.56439212,0.82028306,12.247451,22.113302,0.6473666666666666,0.6316666666666667,0.6137333333333334,0.5892062823944968
74021,2,102,2.0,-90.465079,14.56439212,0.12066396,12.0743475,23.635412,0.6137333333333334,0.5972333333333334,0.5926666666666667,0.5689250004459923
74336,3,102,2.0,-90.465079,14.56439212,2.5918412,13.251467999999996,25.500875,0.5926666666666667,0.5828,0.5935333333333334,0.577596024994864
74651,4,102,2.0,-90.465079,14.56439212,94.089676,14.240795,26.348482,0.5935333333333334,0.6107666666666667,0.6157333333333334,0.6201817921710341
74966,5,102,2.0,-90.465079,14.56439212,234.12880000000004,15.362232999999998,25.223404,0.6157333333333334,0.6708,0.6495666666666667,0.6656984202466766
75281,6,102,2.0,-90.465079,14.56439212,381.25693,15.272006,21.67945,0.6495666666666667,0.6990666666666666,0.6869000000000001,0.7056939021848165
75596,7,102,2.0,-90.465079,14.56439212,218.03828,14.722586,24.415918,0.6869000000000001,0.7013666666666666,0.6997666666666666,0.7148617334081327
75911,8,102,2.0,-90.465079,14.56439212,281.58218,15.248067,24.086843,0.6997666666666666,0.6965666666666667,0.6979333333333333,0.707206721371242
76226,9,102,2.0,-90.465079,14.56439212,410.05466,15.236878,23.327456,0.6979333333333333,0.6992333333333334,0.7045666666666666,0.7050411396615033
76541,10,102,2.0,-90.465079,14.56439212,141.13634,14.855230999999998,23.18334,0.7045666666666666,0.6956000000000001,0.7044333333333332,0.6960044236242424
76856,11,102,2.0,-90.465079,14.56439212,73.33143,14.187524000000002,22.697083,0.7044333333333332,0.6768333333333333,0.6870666666666666,0.6859317043129166
77171,12,102,2.0,-90.465079,14.56439212,5.459885,12.470717,21.363394,0.6870666666666666,0.6473666666666666,0.6602333333333333,0.6452928541397878
77486,1,102,2.0,-90.465079,14.56439212,10.024885,12.190865,22.613844,0.6602333333333333,0.6137333333333334,0.6306333333333334,0.6067801048026421
77801,2,102,2.0,-90.465079,14.56439212,2.6775365,12.527480000000002,23.287489,0.6306333333333334,0.5926666666666667,0.6076333333333334,0.583921139888574
78116,3,102,2.0,-90.465079,14.56439212,21.633867,13.863873,24.93457,0.6076333333333334,0.5935333333333334,0.5997333333333333,0.5913186633273222
78431,4,102,2.0,-90.465079,14.56439212,5.3453345,13.8159895,26.41355,0.5997333333333333,0.6157333333333334,0.6127666666666666,0.6132913936581439
78746,5,102,2.0,-90.465079,14.56439212,168.79886,15.381428,26.661057,0.6127666666666666,0.6495666666666667,0.6506666666666666,0.6617003714815437
79061,6,102,2.0,-90.465079,14.56439212,239.1567,16.25751,25.957788,0.6506666666666666,0.6869000000000001,0.6996333333333333,0.7001390257758142
79376,7,102,2.0,-90.465079,14.56439212,283.85406,15.993612,24.402163,0.6996333333333333,0.6997666666666666,0.7080666666666667,0.7257460875029952
79691,8,102,2.0,-90.465079,14.56439212,186.78064000000003,16.255718,24.85135,0.7080666666666667,0.6979333333333333,0.6979000000000001,0.7122284549543926
80006,9,102,2.0,-90.465079,14.56439212,207.55533,16.112423,25.45899,0.6979000000000001,0.7045666666666666,0.7004666666666667,0.703103069713412
80321,10,102,2.0,-90.465079,14.56439212,146.53693,15.806711,23.970598,0.7004666666666667,0.7044333333333332,0.6994000000000001,0.6937228356582418
80636,11,102,2.0,-90.465079,14.56439212,21.027903,14.596759,22.966604,0.6994000000000001,0.6870666666666666,0.6820333333333334,0.6748520509282825
80951,12,102,2.0,-90.465079,14.56439212,0.8644021,12.95462,22.781929,0.6820333333333334,0.6602333333333333,0.6565,0.642725465173906
66147,1,103,5.0,-90.3463628,14.55431628,15.861168,9.796643,19.99705,0.7719,0.7085333333333333,0.7383333333333333,0.7286621241096659
66462,2,103,5.0,-90.3463628,14.55431628,3.3807795000000005,11.076428,21.386171,0.7383333333333333,0.6670666666666666,0.6998333333333333,0.6993433982250548
66777,3,103,5.0,-90.3463628,14.55431628,0.9366604,11.195725,22.584711,0.6998333333333333,0.6499666666666667,0.6749999999999999,0.6634435386240806
67092,4,103,5.0,-90.3463628,14.55431628,35.9693,13.300471,23.774206,0.6749999999999999,0.6737000000000001,0.6899333333333333,0.6845286666993613
67407,5,103,5.0,-90.3463628,14.55431628,298.59714,13.728127,21.651491,0.6899333333333333,0.7382,0.7399666666666667,0.7402790191246285
67722,6,103,5.0,-90.3463628,14.55431628,204.12613,13.3561,18.696482,0.7399666666666667,0.7950333333333334,0.7846333333333333,0.7847680273682388
68037,7,103,5.0,-90.3463628,14.55431628,205.17726,13.966553,18.826778,0.7846333333333333,0.8081666666666667,0.7912333333333333,0.8078975313006805
68352,8,103,5.0,-90.3463628,14.55431628,217.55225,12.995608,19.364075,0.7912333333333333,0.8074333333333333,0.7954666666666667,0.7997005689945587
68667,9,103,5.0,-90.3463628,14.55431628,360.44385,13.244076,19.697624,0.7954666666666667,0.8042666666666666,0.8127666666666666,0.7996405773995315
68982,10,103,5.0,-90.3463628,14.55431628,243.43018,12.763662000000002,19.35218,0.8127666666666666,0.8031,0.8083333333333332,0.8081662456372606
69297,11,103,5.0,-90.3463628,14.55431628,84.007034,11.819629,18.613325,0.8083333333333332,0.7945333333333333,0.799,0.7965615717325754
69612,12,103,5.0,-90.3463628,14.55431628,2.4321237,9.408727,17.99977,0.799,0.7719,0.7836333333333334,0.7720306314195411
69927,1,103,5.0,-90.3463628,14.55431628,10.405782,10.011698,18.953178,0.7836333333333334,0.7383333333333333,0.7521,0.7426432773119047
70242,2,103,5.0,-90.3463628,14.55431628,8.601095,9.314168,19.801376,0.7521,0.6998333333333333,0.7157,0.7117239723811047
70557,3,103,5.0,-90.3463628,14.55431628,0.90744156,10.896888,21.257458,0.7157,0.6749999999999999,0.6969666666666666,0.6862107823584753
70872,4,103,5.0,-90.3463628,14.55431628,35.588165,13.367473,21.119778,0.6969666666666666,0.6899333333333333,0.7139000000000001,0.7038506418383441
71187,5,103,5.0,-90.3463628,14.55431628,226.63628000000003,13.4119625,20.454353,0.7139000000000001,0.7399666666666667,0.7622,0.7533712415952906
71502,6,103,5.0,-90.3463628,14.55431628,391.10663,13.052673,19.139277,0.7622,0.7846333333333333,0.8013333333333333,0.793468243188149
71817,7,103,5.0,-90.3463628,14.55431628,198.18886,12.842919,19.789835,0.8013333333333333,0.7912333333333333,0.8071,0.8050415823031758
72132,8,103,5.0,-90.3463628,14.55431628,276.74924,13.345492,18.266241,0.8071,0.7954666666666667,0.8026333333333332,0.8037541960204283
72447,9,103,5.0,-90.3463628,14.55431628,175.61783,13.043060000000002,19.801739,0.8026333333333332,0.8127666666666666,0.8045666666666667,0.8107340309019424
72762,10,103,5.0,-90.3463628,14.55431628,190.5809,13.216488,20.090952,0.8045666666666667,0.8083333333333332,0.8008666666666667,0.8046245391431408
73077,11,103,5.0,-90.3463628,14.55431628,17.457703,9.561029,18.983517,0.8008666666666667,0.799,0.7920333333333334,0.7852710286765886
73392,12,103,5.0,-90.3463628,14.55431628,13.620426,10.268924,18.6282,0.7920333333333334,0.7836333333333334,0.7665333333333333,0.7670350553291944
73707,1,103,5.0,-90.3463628,14.55431628,5.06087,9.31986,19.127304,0.7665333333333333,0.7521,0.7273999999999999,0.7278445134904168
74022,2,103,5.0,-90.3463628,14.55431628,0.7280946,9.252034,20.701187,0.7273999999999999,0.7157,0.6919333333333334,0.6941794849601938
74337,3,103,5.0,-90.3463628,14.55431628,9.157007,10.544438,22.65499,0.6919333333333334,0.6969666666666666,0.6716000000000001,0.6821677452123576
74652,4,103,5.0,-90.3463628,14.55431628,84.62282,11.441807000000004,23.489357,0.6716000000000001,0.7139000000000001,0.6819000000000001,0.703678308294308
74967,5,103,5.0,-90.3463628,14.55431628,224.11806,12.691481,21.727303,0.6819000000000001,0.7622,0.7356333333333334,0.7371140139834595
75282,6,103,5.0,-90.3463628,14.55431628,403.72882,12.564759,17.643312,0.7356333333333334,0.8013333333333333,0.7903000000000001,0.7842017930714458
75597,7,103,5.0,-90.3463628,14.55431628,184.67152,12.329085,21.08092,0.7903000000000001,0.8071,0.7987000000000001,0.808321291384032
75912,8,103,5.0,-90.3463628,14.55431628,301.4594,12.379145,20.351027,0.7987000000000001,0.8026333333333332,0.7983333333333333,0.8022833031547109
76227,9,103,5.0,-90.3463628,14.55431628,391.27243,12.516231,19.4554,0.7983333333333333,0.8045666666666667,0.8032,0.801652936412991
76542,10,103,5.0,-90.3463628,14.55431628,147.03766,12.019605,19.635748,0.8032,0.8008666666666667,0.8071999999999999,0.8018603935559211
76857,11,103,5.0,-90.3463628,14.55431628,131.9734,11.268915,19.263325,0.8071999999999999,0.7920333333333334,0.8003,0.8000638915243529
77172,12,103,5.0,-90.3463628,14.55431628,7.9981394,9.665335,17.343622,0.8003,0.7665333333333333,0.7785666666666667,0.774947452910775
77487,1,103,5.0,-90.3463628,14.55431628,13.630282,9.178059,19.524172,0.7785666666666667,0.7273999999999999,0.7456333333333333,0.7359414340639917
77802,2,103,5.0,-90.3463628,14.55431628,2.3225513,9.496034,20.373947,0.7456333333333333,0.6919333333333334,0.7144666666666667,0.707483129513749
78117,3,103,5.0,-90.3463628,14.55431628,28.221989,10.696799,22.402594,0.7144666666666667,0.6716000000000001,0.6984333333333334,0.6940280784324871
78432,4,103,5.0,-90.3463628,14.55431628,17.901613,10.544913,23.73733,0.6984333333333334,0.6819000000000001,0.7123666666666667,0.695503566386386
78747,5,103,5.0,-90.3463628,14.55431628,197.53156,12.379764,23.802673,0.7123666666666667,0.7356333333333334,0.7559666666666667,0.7505004247507213
79062,6,103,5.0,-90.3463628,14.55431628,227.10773000000003,13.756686,22.403421,0.7559666666666667,0.7903000000000001,0.7925,0.7932230370856777
79377,7,103,5.0,-90.3463628,14.55431628,280.67722,13.274012,20.810349,0.7925,0.7987000000000001,0.7978999999999999,0.8056557387815556
79692,8,103,5.0,-90.3463628,14.55431628,213.11261,13.69581,21.034477,0.7978999999999999,0.7983333333333333,0.7943000000000001,0.801405643135659
80007,9,103,5.0,-90.3463628,14.55431628,207.90420000000003,13.312357999999998,21.495462,0.7943000000000001,0.8032,0.7931666666666667,0.7986544215251955
