mes,ADM2_PCODE,n_pixels,lon,lat,precipitacion,tmin,tmax,mes_anterior,anio_anterior,vim,pred
0.4545454545454545,100,0.0,0.4328555276924675,0.146568725611675,0.27600472044603397,0.5665102508897367,0.570213691252676,0.47689271990860943,0.5754491639837993,0.6105666666666667,0.63229465
0.5454545454545454,100,0.0,0.4328555276924675,0.146568725611675,0.24720715257672013,0.5609788531070712,0.5421311372259074,0.5623117665385815,0.6375532246339184,0.6363666666666666,0.6257599
0.6363636363636364,100,0.0,0.4328555276924675,0.146568725611675,0.18886778106351096,0.5679702067043122,0.5488188577707209,0.6025028559559664,0.6430574306781598,0.6506666666666666,0.65023595
0.7272727272727273,100,0.0,0.4328555276924675,0.146568725611675,0.2522383240352244,0.5625646565691561,0.5695863152272962,0.6247793124935093,0.6267005919617823,0.6763333333333333,0.65339094
0.8181818181818182,100,0.0,0.4328555276924675,0.146568725611675,0.26165134758068537,0.5544603450523472,0.5180232165318909,0.6647626960224324,0.6580122546474194,0.6996666666666668,0.69205236
0.9090909090909091,100,0.0,0.4328555276924675,0.146568725611675,0.023138250235248174,0.5272960264688866,0.5171668564511008,0.7011112265032717,0.6462768719493199,0.6749666666666667,0.6771402
0.9999999999999999,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.00038435629733993233,0.4658763988368672,0.43201892889336646,0.45622598400664666,0.37200124623533065,0.5003000000000001,0.4936446
0.0,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.00348327424174395,0.4714670145160273,0.4510415394556734,0.39053899678055887,0.30844324436597786,0.4517,0.44646987
0.09090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.006388153469545037,0.45597582822409066,0.4745563617434594,0.31483020043618243,0.23860213937065106,0.4128,0.41188055
0.1818181818181818,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,6.597919150319714e-05,0.48689805963547367,0.515925419411764,0.254232007477412,0.19503582926575974,0.3924666666666667,0.3915507
0.2727272727272727,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.04135490047324879,0.5440618722123958,0.5256816014093973,0.22255685948696652,0.22998234499948073,0.4233,0.41059214
0.36363636363636365,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.16206541017476317,0.5441909256793342,0.5324307417120284,0.2705888461937897,0.35008827500259626,0.5115333333333333,0.49595106
0.4545454545454545,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.2986314147059785,0.5409846189656636,0.5003268835304199,0.408038217883477,0.47626960224322373,0.5732333333333334,0.5844108
0.5454545454545454,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.17701307928250595,0.5410724071249106,0.513371702644112,0.5041541177692388,0.5059715442932808,0.5740666666666666,0.57575196
0.6363636363636364,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.22112816767905094,0.5526720876816746,0.4665343746309565,0.5054522795721259,0.5422162218298889,0.5716333333333333,0.5727278
0.7272727272727273,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.11010264045649328,0.5443084125497726,0.5174226753756855,0.5016616471076956,0.5362446775366083,0.5649000000000001,0.57486594
0.8181818181818182,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.14406679155893418,0.5468310590352674,0.5147316091440534,0.49117249974036786,0.5024924706615432,0.5413333333333333,0.5453151
0.9090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.005263293027192452,0.4649687928866509,0.46525924037040445,0.4544604839547202,0.45622598400664666,0.5112666666666666,0.51323324
0.9999999999999999,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.003206244699389817,0.47742611990364786,0.4687390332530119,0.40762280610655316,0.39053899678055887,0.4653666666666667,0.47519842
0.0,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.0008784191838651575,0.4611212709940459,0.44828103031831523,0.3361200540035311,0.31483020043618243,0.4178,0.41543293
0.09090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,5.477178776571861e-05,0.4562740207241095,0.49739539598997595,0.26202097829473475,0.254232007477412,0.3828333333333333,0.3877286
0.1818181818181818,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.002433542863335862,0.4871798896331263,0.565435821320604,0.2075501090455914,0.22255685948696652,0.3696666666666666,0.36858457
0.2727272727272727,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.07933775703121101,0.51136766899304,0.5993883152034658,0.187039152559975,0.2705888461937897,0.391,0.40424442
0.36363636363636365,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.20712874225229272,0.5372535324347242,0.5684137748368067,0.22027209471388515,0.408038217883477,0.4597333333333333,0.46425316
0.4545454545454545,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.3461376292144689,0.5334073698095572,0.4517045587423991,0.3273444802160142,0.5041541177692388,0.5302666666666667,0.5363649
0.5454545454545454,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.20047938159404508,0.5212678036143741,0.5359770413696381,0.43722089521237933,0.5054522795721259,0.5603,0.55204177
0.6363636363636364,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.24631275363365965,0.5367094664077697,0.5283983417143364,0.4840066465884309,0.5016616471076956,0.5711666666666667,0.5683292
0.7272727272727273,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.3508732997190784,0.535462864287841,0.5045687389001029,0.5009346764980789,0.49117249974036786,0.5797666666666667,0.5713246
0.8181818181818182,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.1365970727729696,0.5264537422953579,0.49501750565520963,0.5143317063038737,0.4544604839547202,0.5595,0.55989826
0.9090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.06881112366914903,0.5112188163853073,0.47673288813625303,0.48276041125765917,0.40762280610655316,0.5276666666666667,0.5151949
0.9999999999999999,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.005931160448717618,0.467823844377112,0.42859297645438243,0.43317063038737164,0.3361200540035311,0.5009,0.48533955
0.0,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.008357785381411695,0.4608498791444545,0.46979641586522536,0.3914736732786375,0.26202097829473475,0.4599666666666666,0.45123762
0.09090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.0022280360776946884,0.46875527597732547,0.48917300088503857,0.32770796552082243,0.2075501090455914,0.4168666666666666,0.41857016
0.1818181818181818,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.014798378120801441,0.5039383491686708,0.5489486962026167,0.26056703707550105,0.187039152559975,0.3978666666666666,0.39440367
0.2727272727272727,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.007064199528299452,0.5018871376651443,0.603404771328506,0.23096894796967488,0.22027209471388515,0.4147,0.41145337
0.36363636363636365,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.16440776809260607,0.5386919194961806,0.614045957752015,0.25719181638799465,0.3273444802160142,0.4761333333333333,0.46857902
0.4545454545454545,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.16611671061979938,0.5604067553950286,0.5975103523360282,0.35289230449683245,0.43722089521237933,0.5345333333333334,0.5475682
0.5454545454545454,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.2644827894670747,0.5555048779620201,0.538667732049666,0.4438674836431615,0.4840066465884309,0.5616333333333333,0.54939765
0.6363636363636364,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.1717812114549949,0.561439183130537,0.5567620473284471,0.4860837054730502,0.5009346764980789,0.5602,0.57166785
0.7272727272727273,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.16234899819542714,0.5574803808339085,0.5768753280315233,0.4838508671720844,0.5143317063038737,0.5627666666666666,0.5538533
0.8181818181818182,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.13094936186244302,0.5509938027406986,0.5244135343472157,0.4878492055249766,0.48276041125765917,0.5655666666666667,0.56075764
0.9090909090909091,100,0.018248175182481754,0.45199472915933114,0.2025621913450948,0.021231214981567208,0.5216382681076029,0.4791823039810963,0.4922110291826774,0.43317063038737164,0.5356666666666666,0.53991395
0.9999999999999999,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0004391464146801742,0.43254575069788764,0.3918671705385639,0.7090040502648252,0.6402014747118081,0.6731333333333334,0.66771173
0.0,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.004353336137388375,0.43690333128494296,0.41309170843853193,0.659777754699346,0.5769550316751482,0.6316666666666667,0.6256227
0.09090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.006496917689802701,0.4221843114839813,0.4380399087764669,0.5951812233876832,0.5256516772250495,0.5972333333333334,0.59164345
0.1818181818181818,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,5.973931749644332e-05,0.45649291407472964,0.48013535152944586,0.5415411776923877,0.5024924706615432,0.5828,0.5791023
0.2727272727272727,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.036441757368385744,0.5149447992517155,0.48204878695295483,0.5190570152663829,0.5285076331914009,0.6107666666666667,0.6034962
0.36363636363636365,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.16227681528158389,0.5154445993239927,0.48398936451513264,0.5626233253712745,0.6017239588742342,0.6708,0.66841185
0.4545454545454545,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.33140361017785963,0.5118424123806592,0.45008026391308587,0.6561429016512619,0.669228372624364,0.6990666666666666,0.71550834
0.5454545454545454,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.16876670606105956,0.5106252781529228,0.46727902518001807,0.7001765500051926,0.6881296084744002,0.7013666666666666,0.6952449
0.6363636363636364,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.23599520730224097,0.5225074042246699,0.4182769835790744,0.703759476581161,0.7058365354657805,0.6965666666666667,0.7092743
0.7272727272727273,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.11653700062446133,0.5140135728239454,0.4696565741042352,0.6962820645965315,0.7350192127946829,0.6992333333333334,0.6961943
0.8181818181818182,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.14369624342638324,0.5160109778541737,0.47162169908490703,0.7004361823657703,0.73792709523315,0.6956000000000001,0.70626444
0.9090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0061586091370907665,0.4323170347165367,0.4272542715495522,0.6947761969051827,0.7090040502648252,0.6768333333333333,0.6741049
0.9999999999999999,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0032166611617733326,0.4435315040106981,0.4324867637690618,0.6655415931041646,0.659777754699346,0.6473666666666666,0.64725745
0.0,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0007055579295408058,0.42805542353991144,0.41596133238744404,0.6196385917540763,0.5951812233876832,0.6137333333333334,0.6075821
0.09090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.00010378784829202082,0.4236159150315256,0.4679277735057834,0.5672447813895525,0.5415411776923877,0.5926666666666667,0.5812922
0.1818181818181818,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0022293452101407015,0.45380500118602485,0.5316166482572409,0.5344272510125663,0.5190570152663829,0.5935333333333334,0.5856054
0.2727272727272727,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.08093025472173623,0.47917783093282856,0.5605548454026458,0.5357773392875689,0.5626233253712745,0.6157333333333334,0.6277077
0.36363636363636365,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.20138344850602358,0.5079388527644332,0.5221434956049708,0.5703603697164816,0.6561429016512619,0.6495666666666667,0.6609502
0.4545454545454545,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.3279341769582368,0.5056248410073854,0.4011491674242851,0.6230657389136984,0.7001765500051926,0.6869000000000001,0.68209314
0.5454545454545454,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.18754335533570385,0.4915341105214199,0.49457507172438175,0.6812233876830411,0.703759476581161,0.6997666666666666,0.7060815
0.6363636363636364,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.24219997901259413,0.5050108881168762,0.48334010407354333,0.701267005919618,0.6962820645965315,0.6979333333333333,0.7005607
0.7272727272727273,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.3527042444447885,0.5047239288081371,0.45741383079399567,0.6984110499532663,0.7004361823657703,0.7045666666666666,0.7008145
0.8181818181818182,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.12139695269748373,0.4949359978668221,0.45249355852181394,0.7087444179042477,0.6947761969051827,0.7044333333333332,0.7036097
0.9090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.06307526565411034,0.4778116132783605,0.4358922315750883,0.7085367120157857,0.6655415931041646,0.6870666666666666,0.68628836
0.9999999999999999,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.004696263209593652,0.43378142738520215,0.3903586821675705,0.6814830200436184,0.6196385917540763,0.6602333333333333,0.6538894
0.0,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.008622800408050217,0.42660418755418317,0.4330503643038337,0.6396822099906534,0.5672447813895525,0.6306333333333334,0.6200249
0.09090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0023030551297864616,0.4352372028112421,0.45604931525163883,0.5935715027521031,0.5344272510125663,0.6076333333333334,0.602232
0.1818181818181818,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.018608145349827368,0.4695110799659342,0.5122823981455399,0.5577422369924188,0.5357773392875689,0.5997333333333333,0.5981573
0.2727272727272727,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0045977337902394794,0.46828303312886105,0.5627763355647813,0.5454356631010491,0.5703603697164816,0.6127666666666666,0.6139637
0.36363636363636365,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.14519058112750535,0.5084311383959684,0.5712264856471517,0.5657389136982032,0.6230657389136984,0.6506666666666666,0.6509225
0.4545454545454545,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.20570814431765985,0.5308996239727689,0.5472161400881228,0.6247793124935093,0.6812233876830411,0.6996333333333333,0.6971347
0.5454545454545454,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.24415411292944617,0.524131549287127,0.49410546151383017,0.701059300031156,0.701267005919618,0.7080666666666667,0.72474647
0.6363636363636364,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.16065742188642373,0.5308536653454331,0.5094411795543288,0.7141966974763738,0.6984110499532663,0.6979000000000001,0.6946734
0.7272727272727273,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.17852655508935988,0.52717864218467,0.5301866501715298,0.698359123481151,0.7087444179042477,0.7004666666666667,0.7012456
0.8181818181818182,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.12604221393047663,0.5193381824301553,0.47937137714329425,0.7023574618340431,0.7085367120157857,0.6994000000000001,0.7060746
0.9090909090909091,100,0.0036496350364963502,0.45594579307073246,0.18271355024023972,0.0180869317272807,0.4883070813909594,0.44509396284067093,0.7006958147263478,0.6814830200436184,0.6820333333333334,0.67809856
0.9999999999999999,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.0020919658662207703,0.35525193111509606,0.27552101042227406,0.8558521134074153,0.8136358915775264,0.7836333333333334,0.783977
0.0,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.008950424994968183,0.370716060291051,0.30807136532024704,0.8319140097621771,0.7613459341572335,0.7521,0.75175667
0.09090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.007398142270527661,0.35282681847991276,0.3370297398291152,0.7827915671409287,0.701370858863849,0.7157,0.717927
0.1818181818181818,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.0007805264054250723,0.3934181346947346,0.38674191537258695,0.7260878595908196,0.6626856371378129,0.6969666666666666,0.6905764
0.2727272727272727,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.030610789418906895,0.4567801298490231,0.38204137492992973,0.6969051822619172,0.6859486966455499,0.7139000000000001,0.71072686
0.36363636363636365,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.19493883547422078,0.45792113227695685,0.35932306345364295,0.7232838300965836,0.7638903312908922,0.7622,0.75638664
0.4545454545454545,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.33640629381336,0.44870659419873377,0.31442498150152287,0.7985252881919205,0.8334718039256415,0.8013333333333333,0.7993292
0.5454545454545454,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.17047008348514797,0.44332712661045304,0.3366357179141768,0.8594869664554992,0.8437532454045074,0.8071,0.80936205
0.6363636363636364,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.23804297601414753,0.45621639291405164,0.2846186114703224,0.8684702461314782,0.8503479073631739,0.8026333333333332,0.8002467
0.7272727272727273,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.15105584714287434,0.448460053861357,0.33704213303205455,0.861512098868003,0.8772977463911102,0.8045666666666667,0.8037067
0.8181818181818182,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.16392617593983153,0.45290788467698073,0.3469161699513036,0.8645238342507011,0.8703915255997507,0.8008666666666667,0.80473167
0.9090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.015016061386441789,0.3591579528006436,0.3091071707857451,0.8587599958458825,0.8558521134074153,0.7920333333333334,0.7869428
0.9999999999999999,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.011715467546073376,0.37731302115884424,0.29697627357145373,0.8449994807352792,0.8319140097621771,0.7665333333333333,0.77734685
0.0,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.004353054613702711,0.35297279867343706,0.31401621065085517,0.8052757295669333,0.7827915671409287,0.7273999999999999,0.7271942
0.09090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.0006262629859573612,0.3512332954046425,0.367750236606046,0.7443140513033546,0.7260878595908196,0.6919333333333334,0.69510555
0.1818181818181818,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.007876304186643408,0.38437900623239507,0.434455132149952,0.6890642849724793,0.6969051822619172,0.6716000000000001,0.67315465
0.2727272727272727,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.07278743714529994,0.4073934300346966,0.4629413017280938,0.6573891369820337,0.7232838300965836,0.6819000000000001,0.6865108
0.36363636363636365,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.19277281477238126,0.43944326354879953,0.4027829193258138,0.6734344168657185,0.7985252881919205,0.7356333333333334,0.7299573
0.4545454545454545,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.34726313906220696,0.4361932807512266,0.26335115826430844,0.7571398899158794,0.8594869664554992,0.7903000000000001,0.789817
0.5454545454545454,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.15884328428817426,0.430149054446124,0.38071472181748944,0.842299304185274,0.8684702461314782,0.7987000000000001,0.8083707
0.6363636363636364,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.25929716274357,0.431432921011097,0.35579540481202454,0.8553847751583761,0.861512098868003,0.7983333333333333,0.79079974
0.7272727272727273,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.33654890495629625,0.4349487047091769,0.32521775420891785,0.8548135839651057,0.8645238342507011,0.8032,0.8023327
0.8181818181818182,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.12647291162409835,0.42221195847073795,0.33137502518329565,0.8623948488939663,0.8587599958458825,0.8071999999999999,0.8011637
0.9090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.11351554530269171,0.4029593457727847,0.31866011108338477,0.8686260255478244,0.8449994807352792,0.8003,0.8040483
0.9999999999999999,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.00687951629190385,0.3618330424116318,0.2531194255125656,0.8578772458199193,0.8052757295669333,0.7785666666666667,0.775828
0.0,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.011723945081807874,0.3493360914664908,0.32756570283851116,0.8240211860006235,0.7443140513033546,0.7456333333333333,0.743447
0.09090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.001997718307726978,0.3574910549302797,0.3565779177910028,0.7727178315505245,0.6890642849724793,0.7144666666666667,0.7137337
0.1818181818181818,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.024274849862635707,0.38828654106471316,0.4258380664500325,0.7241665801225468,0.6573891369820337,0.6984333333333334,0.6968398
0.2727272727272727,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.015397885948931793,0.3843911883462257,0.4714073615420613,0.6991899470349987,0.6734344168657185,0.7123666666666667,0.7048549
0.36363636363636365,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.16990471373694524,0.43144879622890997,0.47363824049430236,0.7208952123792711,0.7571398899158794,0.7559666666666667,0.7543837
0.4545454545454545,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.19534434828083902,0.46676210262874374,0.42586630110245904,0.7888150379063248,0.842299304185274,0.7925,0.7988942
0.5454545454545454,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.24142158709515377,0.4543831771317052,0.37147714244423113,0.8457264513448959,0.8553847751583761,0.7978999999999999,0.80082965
0.6363636363636364,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.1833065915936838,0.4652008429202081,0.379129108803411,0.8541385398276042,0.8548135839651057,0.7943000000000001,0.792716
0.7272727272727273,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.17882663198583867,0.4553666199463366,0.3948676230099648,0.8485304808391321,0.8623948488939663,0.7931666666666667,0.79596436
0.8181818181818182,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.15115149466455416,0.44238982194904536,0.3539592988779303,0.8467649807872055,0.8686260255478244,0.7895666666666666,0.7936007
0.9090909090909091,100,0.014598540145985401,0.4886574202661649,0.17989829543309988,0.02123153925419017,0.4031979100314219,0.34198114874339236,0.8411569217987331,0.8578772458199193,0.7889666666666667,0.77963895
0.9999999999999999,100,0.0036496350364963502,0.48146570195138594,0.2466418856791197,0.006459531550780061,0.5573966704769754,0.523778032750763,0.853878907467027,0.7045383736628934,0.7394666666666666,0.75490487
